hospitalid,auroc,auprc,n
63,0.5570652173913043,0.10946491413136768,100
66,0.7031963470319634,0.09114959114959115,76
73,0.7499636627906978,0.2017734299835493,683
79,0.5152454780361757,0.10665980998915436,144
110,0.7496488764044944,0.38848666952334227,194
122,0.7288930581613507,0.35056971028323985,367
141,0.8075139146567717,0.35566865658969893,168
142,0.7313248766737138,0.35731011527692336,205
143,0.49502487562189057,0.10300638728058083,73
144,0.5751633986928105,0.15785242982823627,77
146,0.7510288065843622,0.18604651162790697,87
148,0.8153846153846155,0.36325994243201215,158
152,0.7467532467532468,0.5421723773550702,95
154,0.6552083333333333,0.38508647968795445,92
157,0.7073170731707318,0.3243973272916025,97
165,0.6687710437710438,0.3877443966784182,150
167,0.7411979881115683,0.4048530837163876,279
171,0.8018433179723502,0.4723320907310292,100
176,0.7180851063829787,0.3975523768922709,207
181,0.7104037267080745,0.45999704195591395,106
183,0.6917293233082707,0.3329797914430618,211
184,0.795400475812847,0.4316516186326524,110
188,0.7165820642978004,0.35921196143280176,433
195,0.7597402597402597,0.18659303716261844,162
197,0.7453822108553566,0.21537636057364923,224
198,0.6453488372093024,0.16831587040946647,92
199,0.7386979488234892,0.3804531411717731,382
202,0.7224242424242424,0.34237804662476046,86
206,0.628482972136223,0.3535611694464094,104
207,0.711864406779661,0.1065934065934066,62
208,0.6257663414212935,0.2862078596479554,350
210,0.7819548872180451,0.5441529235382309,64
215,0.7692307692307692,0.2924757781900639,72
217,0.7416869424168694,0.28213072784288074,155
220,0.7211703958691911,0.32766629427919747,90
224,0.6666666666666667,0.16977772156800292,62
226,0.8098290598290598,0.4653378621331792,133
227,0.786231884057971,0.33296635928241447,152
243,0.6826232105471624,0.327859233696461,454
244,0.8123249299719888,0.21683773645062737,128
248,0.6882255389718076,0.34372550100447574,216
252,0.7174224870351982,0.303391253662046,395
256,0.6623931623931624,0.4298245614035088,81
259,0.7310267857142857,0.4690616622262993,78
264,0.6994229129779002,0.19918884663260605,649
268,0.6497175141242938,0.38284931115757925,68
269,0.7454954954954954,0.15519057260585395,80
271,0.8070175438596491,0.29355027688361024,101
272,0.6702702702702703,0.1361519146264909,116
275,0.888135593220339,0.38712121212121214,64
277,0.8554054054054054,0.3153519227584723,158
279,0.9191919191919192,0.33164983164983164,69
280,0.6587957497048407,0.09297770229948149,128
281,0.7564338235294118,0.22970001785673297,288
282,0.7393258426966292,0.39856307435254806,94
283,0.715936018957346,0.32961688708684594,227
300,0.6497990238300315,0.1729571592958324,423
301,0.8080357142857144,0.2316524084381227,103
307,0.6947221576377587,0.29751374653626717,210
310,0.7490566037735849,0.11024050024050022,111
318,0.6514285714285715,0.28585983316885316,120
331,0.559691011235955,0.06996293913968178,186
336,0.6835664335664335,0.18912553240889074,115
338,0.6928647121158601,0.18492458709886364,485
345,0.7659399424105306,0.2889487180762657,200
353,0.6537313432835821,0.31635103083378946,72
357,0.67578125,0.11081349206349206,68
365,0.6266233766233766,0.09629291842406595,183
382,0.7780797101449275,0.302297673849398,146
384,0.7422680412371134,0.5028120153120152,110
387,0.8005050505050505,0.6485014985014984,72
388,0.6715252472670484,0.26296493036877705,130
390,0.8281904761904763,0.45761109453072274,146
391,0.736111111111111,0.4199231878494054,111
392,0.6486486486486487,0.32806072882972664,88
394,0.7427487123881811,0.2866957536371437,234
396,0.6897435897435897,0.19098583877995642,71
400,0.7650639074863055,0.5118862133097148,190
403,0.7799847211611918,0.34706106519742885,130
407,0.6796536796536796,0.19562937062937064,83
411,0.7722749886928992,0.3232140783458235,223
413,0.5175824175824176,0.0627248976799128,223
416,0.7945098039215686,0.3151974685562802,242
417,0.6770981507823614,0.31032553614503017,204
420,0.7728362270018141,0.456123566305553,522
421,0.7526315789473684,0.5685164835164835,67
435,0.7421875,0.3066853195557628,160
440,0.599694423223835,0.14523490502579883,130
443,0.553080678911881,0.15490439642910991,446
444,0.8632893823733518,0.46046780646164315,142
449,0.7484899113224521,0.2255292262678293,282
452,0.6623376623376623,0.35588001498218225,94
458,0.7076392084675565,0.2858338770352654,463
459,0.760233918128655,0.23982683982683983,63
