hospitalid,auroc,auprc,n
63,0.7717391304347827,0.20617690058479532,100
66,0.8036529680365297,0.11952861952861953,76
73,0.8208938953488372,0.36188602019393346,683
79,0.7266149870801033,0.20840435963617038,144
110,0.8065308988764045,0.34934907854944625,194
122,0.8304409005628517,0.4337261747653074,367
141,0.7810760667903526,0.3680801007359802,168
142,0.8236434108527132,0.5192524021748035,205
143,0.6467661691542288,0.12089861405650879,73
144,0.7352941176470589,0.22723363289401027,77
146,0.7551440329218106,0.35913900913900915,87
148,0.8494172494172494,0.4221877281337334,158
152,0.8971861471861473,0.5965506715506715,95
154,0.8,0.47852322747280734,92
157,0.7544715447154472,0.4539787825602295,97
165,0.7664141414141414,0.5194969250262769,150
167,0.8264746227709191,0.5300571790750569,279
171,0.8586789554531489,0.41761904761904756,100
176,0.7648376259798432,0.4141793740931615,207
181,0.8470496894409938,0.5931994790557237,106
183,0.7586466165413533,0.4382562743527243,211
184,0.8398096748612213,0.4969906391162194,110
188,0.8507093583235715,0.5111800239757766,433
195,0.8985389610389609,0.26499425944684607,162
197,0.8294970161977835,0.3718424666506363,224
198,0.5232558139534884,0.10481106072878077,92
199,0.8228716471153187,0.5198028889378354,382
202,0.8169696969696969,0.49406665340069156,86
206,0.7900928792569659,0.5795195290417356,104
207,0.903954802259887,0.7166666666666666,62
208,0.7055521975649771,0.31108545097135487,350
210,0.8320802005012531,0.4467532467532468,64
215,0.8901098901098901,0.7287414965986394,72
217,0.8653690186536902,0.4342497975436822,155
220,0.882960413080895,0.4766899766899767,90
224,0.7440476190476191,0.19531909352543392,62
226,0.8151709401709402,0.4234779079313959,133
227,0.860248447204969,0.5518952129287671,152
243,0.7979969444915974,0.3292219400577735,454
244,0.8169934640522876,0.28283283279853183,128
248,0.7900497512437812,0.44535625826814285,216
252,0.7857221670528522,0.3729855517459692,395
256,0.8547008547008546,0.2489247311827957,81
259,0.734375,0.5123558108106766,78
264,0.7544101252541151,0.21583958768167394,649
268,0.8606403013182673,0.5306267806267806,68
269,0.8175675675675675,0.36569315395534907,80
271,0.9333333333333333,0.50010545010545,101
272,0.8720720720720722,0.22842275773310255,116
275,0.8440677966101695,0.5449999999999999,64
277,0.9324324324324325,0.6669272198849663,158
279,0.7828282828282827,0.15347222222222223,69
280,0.8984651711924438,0.40453793645604696,128
281,0.848345588235294,0.1901328761691279,288
282,0.8314606741573034,0.653968253968254,94
283,0.7976895734597156,0.25641802314204254,227
300,0.7324145851277634,0.23931837009384227,423
301,0.9300595238095238,0.5844572094572094,103
307,0.746338060916066,0.40952763620211435,210
310,0.679245283018868,0.08087521078947901,111
318,0.7123809523809523,0.279755665087405,120
331,0.6306179775280899,0.10458079914696505,186
336,0.861013986013986,0.4695763301026459,115
338,0.7484398916754974,0.18990345340324744,485
345,0.7354997943233237,0.2722235963133526,200
353,0.6626865671641791,0.1753438780898735,72
357,0.7734375,0.16145833333333331,68
365,0.726461038961039,0.2404138124642279,183
382,0.8016304347826086,0.3813135670019728,146
384,0.7454401268834258,0.520446978615283,110
387,0.7474747474747475,0.5186299615877081,72
388,0.786569495054659,0.3823292180460686,130
390,0.8815238095238094,0.4655130558367809,146
391,0.7861111111111112,0.43373996349283267,111
392,0.7606177606177607,0.49175402002134394,88
394,0.8566007047980482,0.3418196653704836,234
396,0.7974358974358975,0.20466066191872642,71
400,0.8186244674376142,0.6214212455977524,190
403,0.8594346829640948,0.4373007109849215,130
407,0.8809523809523809,0.5134078884078884,83
411,0.8159203980099502,0.36514273445821577,223
413,0.7135531135531136,0.13441114707743065,223
416,0.8501960784313726,0.30640466018283996,242
417,0.7724039829302987,0.3414813273948923,204
420,0.8433208084996112,0.589499934420888,522
421,0.787719298245614,0.588441097909183,67
435,0.7261284722222222,0.2852077718633107,160
440,0.7677616501145913,0.3607882076078948,130
443,0.6606835619623342,0.23538562977985822,446
444,0.8507980569049272,0.3459229280466867,142
449,0.7882020305873281,0.37386017019937995,282
452,0.8044308632543926,0.47593201480191,94
458,0.8465255407271055,0.5048577960278644,463
459,0.8508771929824561,0.5103603603603604,63
