hospitalid,auroc,auprc,n
63,0.7880434782608696,0.40310274017170566,100
66,0.8538812785388128,0.17443064182194618,76
73,0.8189680232558139,0.3393171753805757,683
79,0.7385012919896641,0.2357888538663659,144
110,0.7443820224719101,0.3166281654187211,194
122,0.8075359599749844,0.388236830165725,367
141,0.7467532467532467,0.36814754712073805,168
142,0.8005637773079634,0.4849039033872382,205
143,0.6592039800995024,0.14915729126255442,73
144,0.7287581699346405,0.27544182221601576,77
146,0.7901234567901234,0.27490401086892313,87
148,0.8358974358974359,0.36466710594603424,158
152,0.9264069264069263,0.6135268170764416,95
154,0.8635416666666667,0.5410912703449001,92
157,0.7471544715447154,0.3913864093890394,97
165,0.7992424242424243,0.5002229143850146,150
167,0.8189300411522634,0.5486506698372743,279
171,0.8310291858678955,0.5100913183002735,100
176,0.7841545352743561,0.4114175679270796,207
181,0.8136645962732919,0.5958365589898691,106
183,0.7621553884711779,0.376672515910927,211
184,0.7486122125297383,0.4052182022770258,110
188,0.8456332161915918,0.4841978087391162,433
195,0.8425324675324675,0.2187746262746263,162
197,0.8229610684853651,0.3652906916700817,224
198,0.45155038759689925,0.07548414553395036,92
199,0.8134046786032791,0.4944387765092831,382
202,0.8666666666666667,0.5847639418662146,86
206,0.7845201238390093,0.5612066120692529,104
207,0.9774011299435028,0.8095238095238095,62
208,0.7119419739228046,0.33765551381257575,350
210,0.8471177944862156,0.5099430779154281,64
215,0.8329670329670329,0.6680641821946169,72
217,0.8454987834549879,0.4617780487363299,155
220,0.8795180722891566,0.4436675293818151,90
224,0.7619047619047619,0.3710127591706539,62
226,0.8322649572649572,0.4207796624047294,133
227,0.8359213250517598,0.570508882248151,152
243,0.8141798223278447,0.34021731300850594,454
244,0.834733893557423,0.29694059965799097,128
248,0.8172470978441128,0.4892615352921325,216
252,0.7814189561955203,0.3226242361550178,395
256,0.8205128205128205,0.2423076923076923,81
259,0.7645089285714286,0.4823852277596049,78
264,0.7746737490983014,0.24139227694799686,649
268,0.8531073446327684,0.548385976163754,68
269,0.8355855855855856,0.27528144747972333,80
271,0.9052631578947368,0.4055250305250305,101
272,0.8846846846846848,0.25976190476190475,116
275,0.8542372881355933,0.5623023074928701,64
277,0.8844594594594595,0.6488592413449141,158
279,0.7272727272727273,0.12857142857142856,69
280,0.8642266824085005,0.2757366437229875,128
281,0.80859375,0.18152474873341015,288
282,0.8584269662921349,0.66524064171123,94
283,0.768068720379147,0.22246202037966736,227
300,0.7284668389319552,0.22013132000266722,423
301,0.9002976190476191,0.5954356101414925,103
307,0.7642408742152988,0.3772304953820369,210
310,0.7188679245283018,0.09906033677838952,111
318,0.6647619047619048,0.2698074620035708,120
331,0.7176966292134831,0.20479979234380644,186
336,0.8592657342657343,0.48993585310344423,115
338,0.7190627575650536,0.18765149604187054,485
345,0.7610037021801728,0.20469595446400385,200
353,0.7611940298507462,0.23488416988416988,72
357,0.83984375,0.24849791013584116,68
365,0.724025974025974,0.22719012084624568,183
382,0.8007246376811594,0.42233229075357925,146
384,0.7494052339413164,0.45275202109603674,110
387,0.6792929292929293,0.3592314118629908,72
388,0.8386257157730349,0.4249719938144674,130
390,0.8963809523809524,0.5805140119749432,146
391,0.7638888888888888,0.36432385026502706,111
392,0.7866795366795366,0.49995156989974743,88
394,0.865546218487395,0.3782220771838544,234
396,0.8102564102564103,0.27077424491217594,71
400,0.8068573747210387,0.5824997014635455,190
403,0.8808250572956455,0.5170682291894414,130
407,0.8441558441558441,0.4535227535227535,83
411,0.7969244685662596,0.3382654276194162,223
413,0.6989010989010989,0.12007774855852703,223
416,0.8230065359477124,0.3423461255667873,242
417,0.7368421052631579,0.3230281503757245,204
420,0.8526820419797876,0.5843623430528798,522
421,0.7912280701754386,0.6134523809523809,67
435,0.7018229166666667,0.21589292071167307,160
440,0.8265851795263559,0.3966785323724583,130
443,0.6618925831202047,0.25023992938726286,446
444,0.8494101318528798,0.36475475821446823,142
449,0.8114638221308315,0.35165249299846935,282
452,0.7692895339954163,0.5409018585710696,94
458,0.8308789691670502,0.5019135010131857,463
459,0.8391812865497076,0.5075737210817856,63
