hospitalid,auroc,auprc,n
63,0.7418478260869565,0.1884188727938728,100
66,0.776255707762557,0.10900673400673401,76
73,0.8168241279069767,0.3386783268190693,683
79,0.7364341085271318,0.19838135659583803,144
110,0.7735252808988764,0.3166412841008102,194
122,0.8156660412757974,0.40335859864573953,367
141,0.7467532467532468,0.3440979494782973,168
142,0.8202959830866807,0.5286937503353486,205
143,0.7064676616915423,0.1456455309396486,73
144,0.7369281045751634,0.2354364471526013,77
146,0.8004115226337448,0.4141812522110293,87
148,0.828904428904429,0.42001895889943003,158
152,0.8777056277056278,0.5709628072462297,95
154,0.7833333333333333,0.47660214842900095,92
157,0.7666666666666666,0.47464352510144736,97
165,0.7756734006734006,0.5169578656309854,150
167,0.8196159122085048,0.5026433341408149,279
171,0.8494623655913978,0.4058803586708345,100
176,0.7550391937290034,0.393754401481114,207
181,0.8625776397515528,0.5941000599641152,106
183,0.7571428571428571,0.4286708334236485,211
184,0.8049167327517843,0.479025846298906,110
188,0.8633997136535208,0.5042045138843977,433
195,0.9147727272727273,0.34439393939393936,162
197,0.817277635691958,0.3331142579032046,224
198,0.5358527131782946,0.0904391302431157,92
199,0.8287027509089662,0.5170073406929488,382
202,0.8254545454545454,0.5089145271262496,86
206,0.7746130030959752,0.5530615386288981,104
207,0.943502824858757,0.7435897435897436,62
208,0.7002849494862275,0.30618456310316283,350
210,0.849624060150376,0.5122448979591836,64
215,0.9164835164835163,0.7730296996847519,72
217,0.8625304136253041,0.42460041965536965,155
220,0.8967297762478486,0.519945792082015,90
224,0.7767857142857143,0.22912900939216727,62
226,0.8247863247863247,0.42788258990717,133
227,0.8659420289855072,0.5517668544904641,152
243,0.8024670401176937,0.31193779360967105,454
244,0.8272642390289449,0.3126055246923157,128
248,0.7950248756218905,0.5524763009411694,216
252,0.7955974842767296,0.35468628014357273,395
256,0.858974358974359,0.25,81
259,0.6953125,0.4985594152795011,78
264,0.756443045445603,0.21663040445905687,649
268,0.8097928436911488,0.5196631401341546,68
269,0.8333333333333333,0.33345410628019323,80
271,0.9070175438596491,0.41938997821350765,101
272,0.8486486486486486,0.25995670995670994,116
275,0.7728813559322034,0.5283797729618163,64
277,0.8993243243243243,0.5105320181773131,158
279,0.7323232323232323,0.1703996486605182,69
280,0.8630460448642266,0.2775322250112166,128
281,0.8299632352941175,0.17882202836312813,288
282,0.8134831460674158,0.5961538461538461,94
283,0.7775473933649288,0.2308824376229617,227
300,0.7377260981912145,0.23221227842001643,423
301,0.9315476190476191,0.5917862094332682,103
307,0.747500581260172,0.4009812030395162,210
310,0.7037735849056603,0.09464570517202096,111
318,0.6952380952380952,0.2876165017043479,120
331,0.6587078651685393,0.1185822821345174,186
336,0.8715034965034965,0.45410154419894677,115
338,0.7383139055692923,0.19890013834253994,485
345,0.7486631016042782,0.2743672506850079,200
353,0.7194029850746269,0.22083333333333333,72
357,0.74609375,0.1496498599439776,68
365,0.6720779220779222,0.21805572508827364,183
382,0.8179347826086957,0.334179132632616,146
384,0.7486122125297384,0.5019141842461051,110
387,0.7171717171717171,0.3673719958202717,72
388,0.8302967204580948,0.40236019039910165,130
390,0.8925714285714286,0.4627146777849599,146
391,0.8055555555555556,0.4618698754257672,111
392,0.803088803088803,0.552179800013651,88
394,0.8449444293846571,0.329073842211771,234
396,0.7794871794871794,0.20490760835588423,71
400,0.8092919456279164,0.5967445492551319,190
403,0.8517952635599694,0.5002209436992046,130
407,0.8679653679653679,0.503517316017316,83
411,0.8075531433740389,0.34236854437714725,223
413,0.7010989010989012,0.1192077018915188,223
416,0.8384313725490196,0.28657446859707875,242
417,0.7499288762446658,0.3447206984438794,204
420,0.8444869137082146,0.5672747864828152,522
421,0.8122807017543858,0.6301258226867983,67
435,0.6809895833333334,0.22119144102833282,160
440,0.8013750954927426,0.3417861459526238,130
443,0.6626365961404325,0.23877582235922326,446
444,0.8459403192227619,0.3460871576430652,142
449,0.7785631666880863,0.35776524482448047,282
452,0.7952635599694423,0.5198549654173673,94
458,0.8374597330878969,0.5032405543045142,463
459,0.868421052631579,0.5625097125097125,63
