hospitalid,auroc,auprc,n
63,0.7839673913043478,0.2336697905258776,100
66,0.7762557077625571,0.10552732291862726,76
73,0.8210392441860466,0.34785083722259413,683
79,0.744702842377261,0.21535105361919343,144
110,0.7735252808988765,0.31607122879286226,194
122,0.8244215134459036,0.4165039124660127,367
141,0.764378478664193,0.37316651343386265,168
142,0.828752642706131,0.5270174727774477,205
143,0.6865671641791045,0.13362693225438324,73
144,0.7336601307189543,0.2254491211094985,77
146,0.7880658436213992,0.34757162823200555,87
148,0.828904428904429,0.4185600410549645,158
152,0.895021645021645,0.5733971775351085,95
154,0.7927083333333333,0.4976649057720464,92
157,0.7682926829268293,0.4616520197421002,97
165,0.7777777777777778,0.5511242789523612,150
167,0.8185871056241426,0.514594585460305,279
171,0.8602150537634408,0.4175829725829726,100
176,0.7673572228443449,0.40876066197680494,207
181,0.8610248447204969,0.6118168097472585,106
183,0.7634085213032581,0.4522218180427605,211
184,0.8271213322759715,0.520255173293565,110
188,0.8572172328517507,0.510686731158914,433
195,0.9090909090909092,0.34431664826401664,162
197,0.8292128445581131,0.3744432980025605,224
198,0.501937984496124,0.0885052457391288,92
199,0.8348082595870207,0.534887063642792,382
202,0.8581818181818183,0.5234997029114676,86
206,0.7832817337461301,0.5552621044976325,104
207,0.9491525423728813,0.75,62
208,0.6960538813573957,0.30915926596095905,350
210,0.8621553884711779,0.5465561224489797,64
215,0.9032967032967033,0.7699160515269938,72
217,0.8584752635847526,0.4289337860273979,155
220,0.8932874354561101,0.5065310739680488,90
224,0.7857142857142857,0.2341566929802224,62
226,0.8221153846153846,0.4238133338176244,133
227,0.8607660455486542,0.5744401242553588,152
243,0.8080122220336104,0.3419186867077752,454
244,0.8309990662931839,0.2928977197553049,128
248,0.7976782752902156,0.5389825319666959,216
252,0.7975284122255324,0.36045474820180196,395
256,0.8376068376068376,0.24523809523809526,81
259,0.71875,0.5033547592758119,78
264,0.7626729621614532,0.23024262235132167,649
268,0.8568738229755178,0.5239841623613554,68
269,0.8378378378378377,0.336437908496732,80
271,0.9052631578947369,0.4153133903133903,101
272,0.863063063063063,0.24131821132623055,116
275,0.8067796610169491,0.5246099290780142,64
277,0.9202702702702703,0.5691455766455766,158
279,0.7828282828282828,0.16919191919191917,69
280,0.8807556080283354,0.2627256030617375,128
281,0.8350183823529411,0.17982699278162353,288
282,0.8314606741573034,0.6077302631578947,94
283,0.7956161137440758,0.2511066114873176,227
300,0.7512202124605226,0.23507238704878197,423
301,0.9300595238095237,0.5948051948051948,103
307,0.751918158567775,0.43642636340269264,210
310,0.7132075471698114,0.09412139760545987,111
318,0.7047619047619048,0.29157704349312646,120
331,0.6811797752808988,0.13368654660904025,186
336,0.868006993006993,0.43750907445196663,115
338,0.7378429294713293,0.20101437893396468,485
345,0.7342657342657344,0.25973076472884576,200
353,0.7164179104477612,0.21753663003663004,72
357,0.74609375,0.14772727272727273,68
365,0.6931818181818181,0.2552930402930403,183
382,0.8170289855072463,0.3907131522537529,146
384,0.7525773195876289,0.4847976697166981,110
387,0.7323232323232324,0.3736083165660631,72
388,0.8401874023945861,0.42509981453551027,130
390,0.8929523809523809,0.5188687128430768,146
391,0.8027777777777778,0.45742097247525365,111
392,0.7944015444015444,0.5620892906312562,88
394,0.8568717809704526,0.3547146189996804,234
396,0.7846153846153845,0.2071509917098152,71
400,0.8072631365388517,0.6077190443973433,190
403,0.8540870893812069,0.48546692284970594,130
407,0.8528138528138528,0.4710229276895943,83
411,0.8063093622795116,0.37860341741029013,223
413,0.7120879120879122,0.12335507746913923,223
416,0.8473202614379085,0.30973868949815925,242
417,0.741678520625889,0.3381934295770024,204
420,0.8491513345426276,0.588627247899127,522
421,0.807017543859649,0.6404121241077763,67
435,0.7052951388888888,0.24033827603795493,160
440,0.8082505729564553,0.36839293275589496,130
443,0.6733317833062078,0.24105858330827373,446
444,0.8570437196391395,0.3556760802479536,142
449,0.7856316668808636,0.37006331405138393,282
452,0.7922077922077921,0.49557310126992327,94
458,0.8510814542107685,0.5238983592308729,463
459,0.8801169590643275,0.5504074357015534,63
