hospitalid,auroc,auprc,n
63,0.7798913043478262,0.20999064271123094,100
66,0.8036529680365296,0.12218196457326892,76
73,0.8228197674418605,0.3489003546913173,683
79,0.7359173126614986,0.2146812085135961,144
110,0.7952949438202248,0.3271353680361034,194
122,0.8273139462163852,0.4244854105436956,367
141,0.7727272727272728,0.38340310972663916,168
142,0.8252290345313602,0.5285591038881128,205
143,0.6741293532338308,0.12936648567275855,73
144,0.7418300653594772,0.233396787973447,77
146,0.7777777777777778,0.36260115556256955,87
148,0.8405594405594405,0.4117044903069423,158
152,0.9036796536796536,0.6037326002395326,95
154,0.8010416666666667,0.5097279216866201,92
157,0.7626016260162602,0.4692267313648847,97
165,0.7744107744107743,0.5522701834644147,150
167,0.8254458161865569,0.537547152810296,279
171,0.8509984639016897,0.40594423979517147,100
176,0.7634378499440089,0.40636842403018825,207
181,0.8618012422360248,0.613192759621331,106
183,0.768170426065163,0.4493138885867927,211
184,0.8318794607454401,0.5103211652841075,110
188,0.8560458154366783,0.5114569827574983,433
195,0.9066558441558441,0.3072378299351984,162
197,0.8294970161977835,0.36752162474191,224
198,0.5096899224806202,0.08580542698759752,92
199,0.8312409960897303,0.5293498874897067,382
202,0.8363636363636363,0.5027179342396734,86
206,0.795046439628483,0.5751037781566946,104
207,0.943502824858757,0.7435897435897436,62
208,0.6960538813573958,0.30696238849155505,350
210,0.849624060150376,0.5039270253555967,64
215,0.8945054945054944,0.7720408163265307,72
217,0.8661800486618005,0.44865026242297346,155
220,0.9001721170395869,0.5283216783216783,90
224,0.7708333333333334,0.21319444444444444,62
226,0.8194444444444444,0.4229035881753964,133
227,0.8643892339544513,0.5691030471756225,152
243,0.8089175578566175,0.34101009432999296,454
244,0.8197945845004668,0.29075007780890133,128
248,0.7950248756218906,0.5167989641804102,216
252,0.7914046121593292,0.37051693431659405,395
256,0.8504273504273504,0.24791666666666667,81
259,0.7276785714285714,0.5070253681535425,78
264,0.7587710669552101,0.22927394656716538,649
268,0.8531073446327683,0.5354271465345185,68
269,0.8333333333333334,0.4151132556705312,80
271,0.9192982456140352,0.43841269841269837,101
272,0.8738738738738738,0.2615605658709107,116
275,0.823728813559322,0.5993650793650793,64
277,0.9256756756756757,0.6549572649572649,158
279,0.7626262626262625,0.1595238095238095,69
280,0.8890200708382525,0.32003523851349935,128
281,0.8455882352941176,0.18502645320684472,288
282,0.8247191011235955,0.6517482517482518,94
283,0.7991706161137441,0.24682843988397263,227
300,0.739879414298019,0.2369602612460353,423
301,0.9345238095238095,0.6052310579404175,103
307,0.7528481748430598,0.43230392769773696,210
310,0.6981132075471699,0.08700396825396825,111
318,0.7053968253968255,0.2867465441381736,120
331,0.6439606741573034,0.12681441341569658,186
336,0.8636363636363636,0.4269704176506756,115
338,0.7416107382550335,0.19546228838650861,485
345,0.732620320855615,0.2633435176167993,200
353,0.7104477611940299,0.22944416791106687,72
357,0.75390625,0.152218782249742,68
365,0.713474025974026,0.25103846572954125,183
382,0.8088768115942029,0.38555571660778,146
384,0.746233148295004,0.5112504863537994,110
387,0.7424242424242424,0.5402001380262249,72
388,0.8230088495575221,0.4111157566744363,130
390,0.8918095238095238,0.4949501642088542,146
391,0.7965277777777778,0.4607459629189753,111
392,0.7799227799227799,0.5029328780972917,88
394,0.8598536188669016,0.3537797949677288,234
396,0.7948717948717948,0.20467638298520655,71
400,0.8109149928991681,0.612846887678584,190
403,0.8632543926661573,0.5054578442947428,130
407,0.8766233766233766,0.5093800322061192,83
411,0.8100407055630936,0.3773493615355512,223
413,0.710989010989011,0.12821587308040383,223
416,0.8549019607843137,0.3122656005926683,242
417,0.7601706970128023,0.334291330848604,204
420,0.8486006737496762,0.5920135047885442,522
421,0.8087719298245614,0.6244810744810744,67
435,0.7191840277777778,0.27844314251870306,160
440,0.80061115355233,0.37928115185468125,130
443,0.6685887003022553,0.2396620419160595,446
444,0.852879944482998,0.3555074451808893,142
449,0.7897442488112068,0.3772416620959692,282
452,0.7998472116119175,0.49230572195194755,94
458,0.8483202945237,0.5065978481852633,463
459,0.8596491228070176,0.5151222651222651,63
