hospitalid,auroc,auprc,n
63,0.7839673913043478,0.23703263138871847,100
66,0.7899543378995435,0.11084529505582137,76
73,0.821984011627907,0.3436368923656901,683
79,0.7462532299741602,0.2294844534872757,144
110,0.776685393258427,0.313656851459282,194
122,0.8259068167604753,0.418541250614027,367
141,0.7662337662337663,0.387874823237554,168
142,0.8294573643410852,0.5356496145057227,205
143,0.6940298507462687,0.13672779381112715,73
144,0.7434640522875817,0.2329976219913327,77
146,0.7777777777777778,0.3443304843304843,87
148,0.8317016317016317,0.4141383139866536,158
152,0.9047619047619048,0.5857142857142857,95
154,0.7927083333333333,0.49584529541016875,92
157,0.7682926829268293,0.46216211140436003,97
165,0.7794612794612794,0.5341749331479929,150
167,0.8207590306355739,0.5300249919451802,279
171,0.8525345622119815,0.4134353741496598,100
176,0.7743561030235162,0.41295428113487637,207
181,0.8664596273291926,0.6197201381881832,106
183,0.7726817042606516,0.45707228971357167,211
184,0.8255352894528152,0.5086256187062639,110
188,0.8576077053234413,0.5137105868072872,433
195,0.9050324675324676,0.308517871017871,162
197,0.8275078147200909,0.37401840430731187,224
198,0.5058139534883721,0.08512887722632767,92
199,0.8372093023255814,0.5288391222963864,382
202,0.8496969696969697,0.5055375180375181,86
206,0.7956656346749227,0.577832681118145,104
207,0.943502824858757,0.7435897435897436,62
208,0.6979535445989119,0.313048040343248,350
210,0.8596491228070176,0.534383914856265,64
215,0.9054945054945055,0.7907867494824017,72
217,0.8629359286293592,0.43534804429279705,155
220,0.8984509466437176,0.5180945105314854,90
224,0.7797619047619048,0.2271280734516029,62
226,0.8199786324786325,0.42146090535591685,133
227,0.8612836438923396,0.5720797660938852,152
243,0.811633565325638,0.3481244941525327,454
244,0.8225957049486461,0.28062203142126413,128
248,0.7966832504145938,0.5459400880827027,216
252,0.7962595167163192,0.3613955717582555,395
256,0.8376068376068376,0.24523809523809526,81
259,0.7075892857142857,0.500055782409106,78
264,0.7617876582070955,0.23163728174039672,649
268,0.856873822975518,0.5388964430631097,68
269,0.8423423423423423,0.34156611362493716,80
271,0.9087719298245613,0.4224537037037037,101
272,0.872072072072072,0.2606410256410256,116
275,0.8101694915254237,0.5250724637681159,64
277,0.9182432432432434,0.6019288293758588,158
279,0.7676767676767676,0.1603641456582633,69
280,0.885478158205431,0.29208900951685024,128
281,0.8409926470588236,0.18426583686971362,288
282,0.8269662921348315,0.6519886363636364,94
283,0.7953199052132701,0.2443846195669236,227
300,0.7501435544071203,0.2378479988332136,423
301,0.9285714285714286,0.5918498168498169,103
307,0.7516856544989537,0.4333860183539521,210
310,0.7075471698113207,0.09122736418511067,111
318,0.7066666666666667,0.29748025289839086,120
331,0.6755617977528089,0.1524914569799496,186
336,0.8706293706293706,0.47759957839656053,115
338,0.7377840574590839,0.2052384218532753,485
345,0.7359111476758535,0.22115674006795497,200
353,0.7194029850746269,0.23086996336996335,72
357,0.75390625,0.15113636363636365,68
365,0.6956168831168831,0.2315587005066245,183
382,0.8170289855072463,0.3902637183617787,146
384,0.7501982553528945,0.48360025171411775,110
387,0.7323232323232324,0.37486824769433463,72
388,0.8401874023945861,0.4262152646715883,130
390,0.8921904761904762,0.5205348695089693,146
391,0.8006944444444444,0.4474412291704257,111
392,0.7915057915057915,0.5640002754348492,88
394,0.8601246950393061,0.3582542515015241,234
396,0.7897435897435897,0.2105489417989418,71
400,0.8062487319943195,0.6111242134976866,190
403,0.8540870893812069,0.4852961433267433,130
407,0.8614718614718615,0.4996148487527797,83
411,0.8102668475802804,0.3601107151614024,223
413,0.715018315018315,0.139362425655098,223
416,0.8483660130718955,0.31006187127335255,242
417,0.7448079658605974,0.33877920101244957,204
420,0.8518722466960352,0.593367895736683,522
421,0.8105263157894737,0.6473003244545471,67
435,0.7100694444444444,0.24136868000737471,160
440,0.8021390374331551,0.3552904255422315,130
443,0.6732852824924436,0.24176580033124243,446
444,0.856349757113116,0.3551987893230344,142
449,0.7878164760313584,0.37507222701266973,282
452,0.7906799083269671,0.5002734678495971,94
458,0.8516797054763,0.5265450624728812,463
459,0.8742690058479532,0.5387524240465417,63
