hospitalid,auroc,auprc,n
63,0.8437499999999999,0.27223329135093843,100
66,0.8082191780821918,0.12218196457326892,76
73,0.8303052325581395,0.33808973059240116,683
79,0.8036175710594315,0.2909387083714156,144
110,0.7356039325842696,0.310688545065179,194
122,0.8037054409005628,0.40560806582000597,367
141,0.7884972170686456,0.34369060060637424,168
142,0.808491895701198,0.5345686553159803,205
143,0.7139303482587065,0.14461766681594268,73
144,0.7434640522875817,0.2710418656807376,77
146,0.786008230452675,0.4741341991341991,87
148,0.8102564102564104,0.3729397035544948,158
152,0.8863636363636365,0.581021756021756,95
154,0.7729166666666667,0.5096315739043219,92
157,0.7951219512195122,0.43122111644094124,97
165,0.7794612794612794,0.5740180914167361,150
167,0.8041838134430727,0.5274241701687048,279
171,0.8986175115207373,0.5810768647635007,100
176,0.7497200447928332,0.3662291021130623,207
181,0.8563664596273293,0.6244219226151999,106
183,0.8015037593984962,0.4864734890966481,211
184,0.8120539254559873,0.4765807971392204,110
188,0.8507093583235715,0.5582114049012379,433
195,0.8831168831168832,0.3393662464985994,162
197,0.8374538221085536,0.4084483338310897,224
198,0.37984496124031003,0.05859876965140123,92
199,0.8290457570144749,0.5122336233933541,382
202,0.8084848484848485,0.5075744994368571,86
206,0.7659442724458204,0.5567564950691886,104
207,0.9774011299435028,0.8095238095238095,62
208,0.6992487695363094,0.30511155708992155,350
210,0.8822055137844612,0.6577551020408163,64
215,0.9032967032967032,0.8303571428571428,72
217,0.851581508515815,0.4387095173773965,155
220,0.8864027538726333,0.5578952793238507,90
224,0.8363095238095237,0.29762607384090756,62
226,0.7938034188034189,0.41216618415418554,133
227,0.8809523809523809,0.5519821544842825,152
243,0.8054659650314038,0.3492916464007461,454
244,0.7945845004668535,0.2634622955008494,128
248,0.7671641791044777,0.5177250241182574,216
252,0.8098311817279047,0.3738572394975101,395
256,0.8803418803418803,0.25666666666666665,81
259,0.6305803571428572,0.4151594631945956,78
264,0.7399829497016198,0.22637756372386164,649
268,0.8907721280602636,0.5867257742257743,68
269,0.7702702702702702,0.34294451245670754,80
271,0.9070175438596491,0.4155272967772967,101
272,0.8594594594594596,0.2315386002886003,116
275,0.7864406779661017,0.40934411500449236,64
277,0.9175675675675676,0.6358598395865254,158
279,0.7222222222222221,0.17658730158730157,69
280,0.8996458087367178,0.26990239727081833,128
281,0.8249080882352942,0.18199361422505222,288
282,0.7505617977528091,0.3666666666666666,94
283,0.7582938388625593,0.23911174292956971,227
300,0.7181309216192937,0.1960335484953143,423
301,0.8898809523809523,0.5902597402597403,103
307,0.714485003487561,0.40968577386836186,210
310,0.679245283018868,0.08511139134089954,111
318,0.7053968253968255,0.28723368247566383,120
331,0.669943820224719,0.1572582301764613,186
336,0.8557692307692308,0.46977876795151174,115
338,0.7300718238549394,0.18451667341139805,485
345,0.695187165775401,0.12960072190524466,200
353,0.7313432835820896,0.38029176201373005,72
357,0.71875,0.15284090909090908,68
365,0.674512987012987,0.18833904064929666,183
382,0.8016304347826086,0.31182527743574256,146
384,0.7557494052339413,0.4216524876331593,110
387,0.7474747474747475,0.4632756132756133,72
388,0.833940655908381,0.4268859866647855,130
390,0.8944761904761904,0.5112459362803535,146
391,0.8076388888888889,0.4866656404871507,111
392,0.7924710424710425,0.5476358457398548,88
394,0.8387096774193549,0.33403629431449255,234
396,0.8512820512820513,0.33055555555555555,71
400,0.7954960438222763,0.6217921654738012,190
403,0.8242933537051184,0.4268537384670767,130
407,0.841991341991342,0.44131274131274134,83
411,0.7905924920850294,0.4045165782519702,223
413,0.6868131868131868,0.11833319400677259,223
416,0.8386928104575163,0.3686873306107936,242
417,0.6984352773826458,0.33006767466142073,204
420,0.832501943508681,0.5287412453606338,522
421,0.7649122807017543,0.5613172448466566,67
435,0.7196180555555556,0.22135333574346044,160
440,0.7631779984721162,0.30077318235793177,130
443,0.6486863520111602,0.24274441737432695,446
444,0.8501040943789036,0.36793164984283333,142
449,0.7783061303174399,0.3802732234732542,282
452,0.7799847211611918,0.526030303557396,94
458,0.8442245743212149,0.525892679462216,463
459,0.8333333333333333,0.46889589169000934,63
