hospitalid,auroc,auprc,n
63,0.7350543478260869,0.1779068983664347,100
66,0.7579908675799087,0.09814814814814815,76
73,0.8224563953488372,0.31232862522033383,683
79,0.7441860465116279,0.22602581975663438,144
110,0.7868679775280899,0.2988693756938928,194
122,0.8293464665415885,0.4293829968284192,367
141,0.7518552875695732,0.35269441298320126,168
142,0.8328047921071177,0.5412014133118505,205
143,0.7039800995024876,0.1450178821341102,73
144,0.7581699346405228,0.23156928149681774,77
146,0.7613168724279835,0.3165185508935509,87
148,0.8317016317016317,0.44341632717655416,158
152,0.8452380952380951,0.5203316213655557,95
154,0.7479166666666667,0.45771563675975435,92
157,0.7788617886178861,0.48147423955259777,97
165,0.760942760942761,0.5182376146582097,150
167,0.8175582990397804,0.5231239639793855,279
171,0.8817204301075268,0.45513422760408506,100
176,0.7583986562150057,0.4100077817716176,207
181,0.8633540372670808,0.6101621887387301,106
183,0.7674185463659147,0.44342256539460423,211
184,0.8580491673275178,0.5538141809880941,110
188,0.8531823506442796,0.5192735289145753,433
195,0.9196428571428572,0.3619264553647546,162
197,0.7993748223927252,0.35504937969282785,224
198,0.5581395348837209,0.09207993988229152,92
199,0.8379639157577006,0.5071508283800473,382
202,0.823030303030303,0.4827850802653174,86
206,0.7839009287925697,0.5656657261389952,104
207,0.9378531073446328,0.6324786324786325,62
208,0.6806838787669458,0.2874696132470868,350
210,0.8671679197994988,0.5409415379054847,64
215,0.9252747252747252,0.7761904761904762,72
217,0.864963503649635,0.42105235835942545,155
220,0.8864027538726333,0.5539115646258503,90
224,0.7380952380952381,0.19615251897860592,62
226,0.8215811965811965,0.43185694055358687,133
227,0.8576604554865425,0.5046909680754021,152
243,0.7992417812482318,0.33190516523320646,454
244,0.7955182072829131,0.2724472467454206,128
248,0.7873963515754561,0.5000242542861177,216
252,0.7952664680569347,0.3637927113224435,395
256,0.876068376068376,0.25512820512820517,81
259,0.6674107142857143,0.4534478015852139,78
264,0.7523772050626271,0.21234331658314415,649
268,0.8399246704331451,0.52148620288343,68
269,0.8198198198198199,0.32790309106098575,80
271,0.9122807017543859,0.4132897603485839,101
272,0.8630630630630631,0.24036036036036035,116
275,0.8,0.5388679245283019,64
277,0.9297297297297297,0.5034781790713994,158
279,0.808080808080808,0.25555555555555554,69
280,0.8807556080283354,0.27956823216313403,128
281,0.8389246323529411,0.180412228359466,288
282,0.8134831460674158,0.43326745718050064,94
283,0.8053909952606635,0.2399200363906953,227
300,0.7449038185472294,0.24906368785183175,423
301,0.925595238095238,0.5606714908185496,103
307,0.7251801906533364,0.4184099086618437,210
310,0.6962264150943396,0.08631044287113053,111
318,0.7022222222222223,0.3101168276117773,120
331,0.6537921348314607,0.120122194343953,186
336,0.8479020979020979,0.4145401682058574,115
338,0.7258919109855175,0.1973804056262397,485
345,0.7330316742081449,0.2427807024578608,200
353,0.7194029850746269,0.2534809875367151,72
357,0.703125,0.12638146167557932,68
365,0.6826298701298701,0.2422914993165067,183
382,0.8206521739130435,0.43266025641025646,146
384,0.7462331482950039,0.49710979034406616,110
387,0.7323232323232325,0.4294691224268689,72
388,0.8386257157730349,0.3910507294572442,130
390,0.8822857142857143,0.4359737648377435,146
391,0.7972222222222223,0.458483654626369,111
392,0.7722007722007721,0.5482866089356424,88
394,0.8509081051775549,0.3229080224765484,234
396,0.764102564102564,0.19554835823218178,71
400,0.8103063501724488,0.6048925518901089,190
403,0.8388082505729565,0.4988273574347075,130
407,0.8982683982683983,0.5327635327635327,83
411,0.8025780189959293,0.3748748774263503,223
413,0.6952380952380953,0.12796639133341625,223
416,0.855686274509804,0.2716687971775406,242
417,0.7470839260312944,0.33704379138058504,204
420,0.8386887794765483,0.5470275461571851,522
421,0.7964912280701755,0.596392611453587,67
435,0.6987847222222222,0.26601904993473235,160
440,0.7906799083269672,0.36198900534061457,130
443,0.6691002092536619,0.22457156081085639,446
444,0.8521859819569744,0.3512415532558396,142
449,0.7650687572291479,0.34726734477330234,282
452,0.7853323147440794,0.4630110673305016,94
458,0.8531983433041878,0.539971410482348,463
459,0.8567251461988303,0.5496039191161143,63
