hospitalid,auroc,auprc,n
63,0.6807065217391304,0.1466680998091247,100
66,0.6712328767123288,0.10163020163020163,76
73,0.7997093023255814,0.292891244072907,683
79,0.7219638242894056,0.1856841780528125,144
110,0.7419241573033708,0.25779120756627727,194
122,0.7883051907442151,0.3562461334129907,367
141,0.6901669758812616,0.2934402290262953,168
142,0.7892882311486962,0.4989968826995392,205
143,0.746268656716418,0.19585137085137083,73
144,0.7124183006535948,0.23501939701210106,77
146,0.7921810699588477,0.3647834864940128,87
148,0.7874125874125875,0.4308535659771735,158
152,0.8106060606060606,0.525217169042869,95
154,0.7677083333333333,0.45140859270364064,92
157,0.7357723577235772,0.43031479411757145,97
165,0.7584175084175083,0.4608469787190922,150
167,0.8010973936899862,0.4544308383920837,279
171,0.803379416282642,0.33322040278562015,100
176,0.7360022396416573,0.34691386054840134,207
181,0.8656832298136646,0.5673711930484376,106
183,0.7150375939849624,0.3618613949537045,211
184,0.7343378271213323,0.4221233658547091,110
188,0.8581934140309775,0.4871995424625176,433
195,0.9277597402597403,0.438495670995671,162
197,0.7757885763000852,0.27133305135707,224
198,0.5697674418604651,0.09961157108415004,92
199,0.8129244700555671,0.499869023116816,382
202,0.7672727272727273,0.45828891826165674,86
206,0.7232198142414861,0.4844425548763194,104
207,0.9322033898305085,0.626984126984127,62
208,0.6847422502374578,0.2853654164774589,350
210,0.7944862155388471,0.42185592185592186,64
215,0.9274725274725274,0.6964285714285714,72
217,0.8499594484995945,0.41179110304084476,155
220,0.891566265060241,0.5788058994955547,90
224,0.7559523809523809,0.24155844155844156,62
226,0.811965811965812,0.4045838286039003,133
227,0.8669772256728778,0.5259076457475824,152
243,0.7808521473434051,0.25806672148899673,454
244,0.8011204481792717,0.3074455158482294,128
248,0.7976782752902155,0.5642311322409584,216
252,0.7808672624958624,0.33940625714916184,395
256,0.8547008547008547,0.20238095238095238,81
259,0.6495535714285714,0.37496768597057645,78
264,0.7342448685159683,0.1912460341306231,649
268,0.7627118644067795,0.4424949984599144,68
269,0.7860360360360361,0.21039409855199329,80
271,0.9035087719298246,0.420547385620915,101
272,0.8144144144144144,0.2221607782898105,116
275,0.7186440677966102,0.4286699507389163,64
277,0.8263513513513514,0.3565370555588445,158
279,0.5656565656565656,0.1484975541579315,69
280,0.7804014167650531,0.24558538476448924,128
281,0.7837775735294118,0.16101058790569664,288
282,0.7438202247191011,0.3199300699300699,94
283,0.7411137440758294,0.23502412280471566,227
300,0.7021963824289406,0.23065780160447008,423
301,0.9255952380952381,0.5077951605045201,103
307,0.7321553127179726,0.3729937409475441,210
310,0.669811320754717,0.09182332485243579,111
318,0.633015873015873,0.2264895682433723,120
331,0.5877808988764046,0.11533291532066532,186
336,0.8802447552447551,0.4395466052497977,115
338,0.729247615683504,0.18672091653708056,485
345,0.7515425750719869,0.2539029125905875,200
353,0.7074626865671642,0.26160899142265603,72
357,0.72265625,0.13143796992481205,68
365,0.6704545454545454,0.1866696542228457,183
382,0.786231884057971,0.36065160329866214,146
384,0.753370340999207,0.5037403615091242,110
387,0.6767676767676767,0.3781139770723104,72
388,0.8053097345132744,0.3632190207080892,130
390,0.8434285714285714,0.36916290551249803,146
391,0.7979166666666666,0.3952482006002502,111
392,0.805019305019305,0.518279486991204,88
394,0.8140417457305502,0.24137833230689182,234
396,0.7487179487179487,0.18685382758609304,71
400,0.801785351998377,0.5680236327196705,190
403,0.8105423987776929,0.3932828066104806,130
407,0.8787878787878788,0.606084656084656,83
411,0.7955676164631388,0.2776469554602553,223
413,0.6494505494505495,0.10269411761790867,223
416,0.8107189542483659,0.2573841430590345,242
417,0.7604551920341394,0.3534912262095205,204
420,0.8268009847110651,0.5113456369299938,522
421,0.8122807017543858,0.5593430611534059,67
435,0.6241319444444444,0.19713981787530024,160
440,0.7624140565317036,0.23901420524409384,130
443,0.6400837014647757,0.221159608141828,446
444,0.8244274809160306,0.32276957168330955,142
449,0.7555584115152294,0.3165373923353643,282
452,0.8051948051948052,0.5650688627266901,94
458,0.8123791992636908,0.45744729534011425,463
459,0.8421052631578948,0.6041666666666666,63
