hospitalid,auroc,auprc,n
63,0.8600543478260869,0.2751455908432653,100
66,0.6986301369863014,0.08441558441558442,76
73,0.7893168604651163,0.25620627149010555,683
79,0.7834625322997415,0.24083590287323728,144
110,0.7384129213483147,0.3200982772458531,194
122,0.7721232020012507,0.39374836621496473,367
141,0.7509276437847866,0.3859041783419954,168
142,0.8271670190274842,0.49368715043132694,205
143,0.7711442786069651,0.17773971599435995,73
144,0.7222222222222222,0.224779046614085,77
146,0.7407407407407407,0.3794931238084661,87
148,0.8065268065268065,0.35021512583433273,158
152,0.8982683982683983,0.5933678064359883,95
154,0.71875,0.4852959784216412,92
157,0.7617886178861788,0.41477396882064455,97
165,0.7613636363636364,0.49435726476090325,150
167,0.753543667123914,0.48282178596254166,279
171,0.7987711213517665,0.5709898263264437,100
176,0.7441209406494961,0.3717413073378016,207
181,0.781832298136646,0.5766655128497233,106
183,0.7228070175438596,0.3903529604312518,211
184,0.823949246629659,0.5161389287802802,110
188,0.8160223870883769,0.474178261659653,433
195,0.8441558441558442,0.29688638422569635,162
197,0.8155726058539359,0.3782408548556704,224
198,0.5930232558139535,0.1059528889499927,92
199,0.7990670233930164,0.4948142271175842,382
202,0.8181818181818182,0.5295121686462944,86
206,0.6879256965944273,0.4933765264793928,104
207,0.9265536723163842,0.7291666666666666,62
208,0.7174682669890338,0.3470666110835766,350
210,0.8972431077694235,0.7370770676691729,64
215,0.9516483516483516,0.8040293040293041,72
217,0.7879156528791565,0.40832142503841595,155
220,0.8795180722891567,0.5593958013312852,90
224,0.8035714285714285,0.23198005698005697,62
226,0.7692307692307692,0.36982640541607537,133
227,0.8674948240165631,0.40487233170780274,152
243,0.8005997849827421,0.3499818455692234,454
244,0.7292250233426704,0.2075817290637945,128
248,0.7558872305140961,0.4575874290387457,216
252,0.7667990731545846,0.3513901366241722,395
256,0.8803418803418804,0.18044871794871795,81
259,0.7008928571428571,0.42408332080932687,78
264,0.6924060594137321,0.21410693821032714,649
268,0.8210922787193973,0.5184147733167341,68
269,0.7252252252252251,0.33405055556758345,80
271,0.9263157894736842,0.44596466335596774,101
272,0.8396396396396396,0.21821245421245422,116
275,0.8915254237288136,0.7436974789915967,64
277,0.8668918918918919,0.47589052287581696,158
279,0.7474747474747475,0.11869747899159663,69
280,0.8819362455726092,0.22596371882086166,128
281,0.7743566176470589,0.16571820359839773,288
282,0.8382022471910112,0.4121131741821397,94
283,0.7994668246445498,0.2937549111527616,227
300,0.7177002583979329,0.23597426773071414,423
301,0.8035714285714286,0.5310743436130433,103
307,0.6705417344803534,0.39556159308690464,210
310,0.6452830188679245,0.06972784833839121,111
318,0.7307936507936508,0.298642671276213,120
331,0.7492977528089887,0.22366222000605088,186
336,0.8487762237762237,0.3633090587906481,115
338,0.7194748616507712,0.19389913742211073,485
345,0.6783216783216783,0.19972054374935783,200
353,0.5791044776119403,0.14729428936325487,72
357,0.70703125,0.1723042096556528,68
365,0.6550324675324675,0.1545695573487045,183
382,0.7934782608695652,0.46183709470447665,146
384,0.6145915939730373,0.30397289486789497,110
387,0.6338383838383839,0.42861576408088037,72
388,0.7938573659552316,0.4416634371079844,130
390,0.8883809523809525,0.5805059136821716,146
391,0.7451388888888889,0.3464882784490627,111
392,0.8262548262548263,0.5555419508753932,88
394,0.8430468961778259,0.4301752090239506,234
396,0.7717948717948717,0.4958131208131208,71
400,0.7981334956380605,0.5997943511490118,190
403,0.6325439266615738,0.3933738489126465,130
407,0.800865800865801,0.41996204278812976,83
411,0.7948891904115785,0.438311324464001,223
413,0.6648351648351648,0.12455625244773719,223
416,0.754248366013072,0.29598522306594366,242
417,0.723470839260313,0.3164383412149745,204
420,0.8222337393107022,0.49483336558189106,522
421,0.7105263157894737,0.5608557529058378,67
435,0.6649305555555556,0.19652261809978439,160
440,0.7501909854851032,0.3603984618688231,130
443,0.6961171820506858,0.24079803460413368,446
444,0.83206106870229,0.3143579431058434,142
449,0.6916848734095875,0.37990214274789974,282
452,0.7158135981665394,0.47282481089977185,94
458,0.8462954440865164,0.5325695620623772,463
459,0.7573099415204678,0.5945364979847738,63
